_id,amount,brand,category,description,price,stock,tipo,url
"""66d33aecec410e622a68d30a""",garbanzos,,egran,500g,1650,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119212/zg5srsrhv368p18qrxxc.webp,true
"""66d33bd0ec410e622a68d30b""",avena,tradicional,egran,400g,2000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119439/wuzqussigyzap5zoxurk.webp,true
"""66d33be6ec410e622a68d30c""",avena,instantaneo,egran,350g,1860,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119461/rgawijvy10k1yrtgs3gy.webp,true
"""66d33c02ec410e622a68d30d""",arvejas,verdes partidas,egran,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119490/izknquvrdj9qkyjsscsq.webp,true
"""66d33c1cec410e622a68d30e""",almidon de maiz,,egran,200g,840,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119516/ga56h6spagzpap6pnoxw.webp,false
"""66d33cb9ec410e622a68d30f""",bizcochuelo,sabor chocolate,exquisita,540g,2200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119673/ufuncz5o94zufusacgyj.webp,true
"""66d33cc6ec410e622a68d310""",bizcochuelo,sabor coco,exquisita,540g,2200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119686/t1mrsj9ly1vczx3eq3ku.webp,true
"""66d33cd3ec410e622a68d311""",bizcochuelo,sabor limon,exquisita,540g,2200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119698/ctg5pe7kqpmqyulwtw1p.webp,true
"""66d33ce6ec410e622a68d312""",bizcochuelo,sabor naranja,exquisita,540g,2200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119718/cchjsu7vfrlmnsjsee7c.webp,true
"""66d33d02ec410e622a68d313""",bizcochuelo,sabor vainilla,exquisita,540g,2200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119745/jjgkzr8powav2ghylqvr.webp,true
"""66d33d45ec410e622a68d314""",gaseosa,limon,pritty,2.25ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119812/lpj2mpckxzrn4atwqszb.webp,true
"""66d33d4eec410e622a68d315""",gaseosa,limon,pritty,3l,2400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119822/eo79hfg2rciswtfcgjs6.webp,true
"""66d33d60ec410e622a68d316""",gaseosa,,doble cola,3l,1,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119839/iek9bqoemwtliqmpcv1n.webp,true
"""66d33d81ec410e622a68d317""",gaseosa,cero,pritty,3l,2400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119872/eiserge4g10rhfih3f8b.webp,true
"""66d33db3ec410e622a68d318""",azucar,"comun ",generica,1kg,750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119923/lddcgslteh0rtiz4j6iz.webp,true
"""66d33df6ec410e622a68d319""",azucar,clasica,ledesma,1kg,1250,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119989/nsfnypb8utzv2wshao9c.webp,true
"""66db4688ec410e622a68d31a""",cafe,gold,nescafe,100g,17300,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725646627/pljapw53pxri7i1jactf.webp,true
"""66db46bfec410e622a68d31b""",cafe,caramel,dolca nescafe,125g,2790,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725646527/uw4qu9uu5svxyjikhtuv.webp,true
"""66db4705ec410e622a68d31c""",cafe,cookies & cream,dolca nescafe,125g,2790,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725646742/mh3zq4sh3cf7sqryajal.webp,true
"""66e330b5ec410e622a68d31d""",agua,bidon,villa del sur,6.2lt,2600,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726165172/s8wv7qz1zqo5zcvwga9i.webp,true
"""66e33104ec410e622a68d31e""",soda,sifon,saldan,2lt,1200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726165252/xjsuowlotcm84ur1t3xu.webp,true
"""66e3318eec410e622a68d31f""",energizante,clasico,speed,269ml,1300,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726165389/ctwflvbx9uaz1fq9sqj7.webp,true
"""66e331aaec410e622a68d320""",energizante,clasico,speed,473ml,1900,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726165417/nb3dq8qm4bylf0j8qok5.webp,true
"""66e3322dec410e622a68d321""",energizante,zero,speed,473cm,1900,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726165548/lpjmm0pwkpqovzddhovj.webp,true
"""66e580f2e56a56a914e3a8eb""",vermouth,blanco,carpano,950ml,5900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726316786/tdpxnmcxvngftaudrlpd.webp,true
"""66e58100e56a56a914e3a8ec""",vermouth,rosso,carpano,950ml,5900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726316800/rhygkh9em3itmjeyquym.webp,true
"""66e5816be56a56a914e3a8ed""",galleta,chips de chocolate,frutigran,255g,1450,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726316907/l92ylrqnifvj2clmug0g.webp,true
"""66e5818ae56a56a914e3a8ee""",galleta,salvado,frutigran,255g,1100,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726316937/y1cbm3dq8juycdhlrapo.webp,true
"""66e5828ee56a56a914e3a8ef""",aderezo,salsa golf,danica,220ml,1050,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317198/xtxdh7gudiznqselkkgo.webp,true
"""66e5832ae56a56a914e3a8f0""",margarina,soft light,danica,200gr,1950,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317353/nplktcauft6duw5okj0n.webp,true
"""66e58371e56a56a914e3a8f1""",margarina,dorada cremosa,danica,200gr,1950,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317425/zm2ibpq2izntfftd5bay.webp,true
"""66e583c0e56a56a914e3a8f2""",dulce de leche,familiar,remolac,200gr,1070,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317530/ifqkyucltvhgtgqol4b5.webp,true
"""66e584dbe56a56a914e3a8f3""",dulce de leche,familiar,remolac,400g,2130,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317787/wrv8cvm2czdqzvh72yh0.webp,true
"""66e584f6e56a56a914e3a8f4""",dulce de leche,repostero,remolac,400g,2100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317814/sblqtsnosksld73kdknd.webp,true
"""66e5853fe56a56a914e3a8f5""",galletas,semoladas,granix,420g,2050,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317886/jauupzianjyonlf8ilvf.webp,true
"""66e58578e56a56a914e3a8f6""","aderezo ",mostaza,danica,220g,760,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726317943/npwwcsukk9qtc85h1wzs.webp,true
"""66e58655e56a56a914e3a8f8""",cafe,choco mocha,dolca nescafe,125g,2790,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726318165/rt43hxbeiu7g8uihajny.webp,true
"""66e587c9e56a56a914e3a8f9""",cafe,cortado,dolca nescafe,125g,2790,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726318537/ihhppftjh0a4lgshbufa.webp,true
"""66e58822e56a56a914e3a8fa""",cafe,latte,dolca nescafe,125g,2790,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1726318625/z0e1ngt7brrkjvs4pu32.webp,true
"""66f59ab8e56a56a914e3a8fb""",agua,bidon,sierra del norte,6l,1550,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727371960/luexnqz6qz8hmfvgffy1.webp,true
"""66f59aeae56a56a914e3a8fc""",sidra,,del valle,720ml,2850,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727372009/tbonvskuq0qy1j8jbr1k.webp,true
"""66f59b0ce56a56a914e3a8fe""",alfajor,negro,rasta,70g,1250,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727372044/i3twsjy6lauywqv33fmc.webp,true
"""66f59b31e56a56a914e3a8ff""",alfajor,blanco,rasta,70g,1250,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727372081/sm70hm6ylqwdwroprmrm.webp,true
"""66f59b9de56a56a914e3a900""",aderezo,"mayonesa clásica ",hellmanns,250cm,1150,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727372188/qsgrzfwakde0cm38ijrc.webp,true
"""66f59c67e56a56a914e3a901""",pasta de dientes,,kolinos,90g,2100,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727372390/pliy0cmbz88lvfvcaoem.webp,true
"""66f59c88e56a56a914e3a902""",aderezo,ketchup,danica,220g,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727372423/f0zk78k8olx1ag4psrqd.webp,true
"""66f80c8ee56a56a914e3a903""",bolsa para horno,sabor limón y orégano,knorr,21g,1700,condimentos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727532314/nhox2eogkemf9l7g94e6.webp,true
"""66f80cabe56a56a914e3a904""",bolsa para horno,sabor romero y tomillo,knorr,21g,1700,condimentos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727532203/iwihhcvhxbvrmx48aa82.webp,true
"""66f80cc6e56a56a914e3a905""",bolsa para horno,hierbas y especias,knorr,21g,1700,condimentos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727532229/v0bo2zgcvarlju3lnhd7.webp,true
"""66f80cdfe56a56a914e3a906""",bolsa para horno,ajo y cebolla,knorr,21g,1700,condimentos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727532254/ait4h7h0nycaqeh90pje.webp,true
"""66f80cede56a56a914e3a907""",bolsa para horno,tipo criolla,knorr,21g,1700,condimentos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727532268/aalvdkj0pis3t91eajq4.webp,true
"""66f80cffe56a56a914e3a908""",bolsa para horno,barbacoa,knorr,21g,1700,condimentos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727532286/mkhmqqmvseub2zxfzj0r.webp,true
"""66f8105ae56a56a914e3a909""",vino,malbec,santa julia,750cc,4450,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533146/ige7kxh1j8tm64bkxjou.webp,true
"""66f8107ee56a56a914e3a90a""",vino,malbec,aqui,750cc,5500,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533181/jihfpnwzegv4mc86d79s.webp,true
"""66f810a7e56a56a914e3a90b""",vino,cabernet suavigton,aqui,750cc,5500,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533222/phsrxqhuqmw9ao8brpjj.webp,true
"""66f810e4e56a56a914e3a90c""",vino,cabernet suavignon,portillo,750cc,4200,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533284/qihz8vb76qx8yllya39l.webp,true
"""66f810f1e56a56a914e3a90d""",vino,malbec,portillo,750cc,4200,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533296/pvrkwxh8qibr7lluwphu.webp,true
"""66f8110ce56a56a914e3a90e""",vino,malbec,cordero con piel de lobo,750cc,4400,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533324/zr9jedhkz9lzzu8b8bci.webp,true
"""66f81118e56a56a914e3a90f""",vino,malbec,otro loco mas,750cc,4450,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727533336/q2l1r4su0u4uudxmjeps.webp,true
"""66fae439e56a56a914e3a910""",alfajor,triple,tri shot,60g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718456/hle1pwtrjs6fadmbreid.webp,true
"""66fae462e56a56a914e3a911""",alfajor,triple con dulce de leche,terrabusi,70g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718497/yewjod1jjz7elxxkh6nz.webp,true
"""66fae46ee56a56a914e3a912""",alfajor,triple torta,terrabusi,70g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718509/ce87qfd2jwnphgnftg3p.webp,true
"""66fae482e56a56a914e3a913""",alfajor,triple,pepito,57g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718529/ovez2hvycv7kvy77f3ed.webp,true
"""66fae48fe56a56a914e3a914""",alfajor,triple,oreo,57g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718543/wnlfb2p2nbukzpkcabzn.webp,true
"""66fae4a6e56a56a914e3a915""",alfajor,triple mousse,milka,55g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718566/zkvgwwtbady7xozj1zeb.webp,true
"""66fae4bae56a56a914e3a916""",alfajor,triple dulce de leche,milka,55g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718585/ss6ovcvpwib8lb6qhms7.webp,true
"""66fae4e1e56a56a914e3a917""",rodesia,,terrabusi,22g,600,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718624/uwpmzyijzuaf1esax8rm.webp,true
"""66fae53fe56a56a914e3a918""",alfajor,triple oreo,milka,61g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718719/xvhsydqti111f4itrbkc.webp,true
"""66fae553e56a56a914e3a919""",alfajor,triple mousse blanco,milka,55g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718739/j86jjtftulr0q2fqpbgf.webp,true
"""66fae565e56a56a914e3a91a""",alfajor,triple mousse,milka,42g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718756/p89ndnxsujsy9t894yk5.webp,true
"""66fae57ce56a56a914e3a91b""",alfajor,glaseado,terrabusi,38g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718780/lfxbazlzhsciyxta8cri.webp,true
"""66fae591e56a56a914e3a91c""",alfajor,clasico,terrabusi,50g,1000,golosinas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1727718800/vwliwmrar3ey8eqfxg0a.webp,true
"""6707cbade56a56a914e3a91d""",shampoo,ceramidas,sedal,300ml,2350,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564156/t1tfouc4iq4cxdd1og1t.webp,true
"""6707cbeee56a56a914e3a91e""",acondicionador,ceramidas,sedal,300ml,2350,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564206/orizwjq9dpwnkkk4q2nh.webp,true
"""6707cc3ee56a56a914e3a91f""","vino ",blanco dulce,toro,1lt,2000,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564286/qwvf6rgfeloetnekqq6w.webp,true
"""6707cc51e56a56a914e3a920""","vino ","blanco ",toro,1lt,2000,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564305/j5xhr5hpacqavfkkoayu.webp,true
"""6707cc91e56a56a914e3a921""","vino ",tinto,toro,1lt,2300,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564369/jh8tk2nw92c1tdkcisdk.webp,true
"""6707cd4be56a56a914e3a922""",harina,0000 ultra refinada,pureza,1kg,1460,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564555/x46lxhykwxrcxmnu7std.webp,true
"""6707cd91e56a56a914e3a923""",harina,0000 ultra refinada,pureza,1kg,1460,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564625/mlgpg30zvfzmco7cvlpu.webp,true
"""6707cdb3e56a56a914e3a924""",harina,integral,pureza,1kg,1460,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564659/ql1cqqsbfhmgrguespkc.webp,true
"""6707cdeee56a56a914e3a925""",harina,pizzas caseras,pureza,1kg,1470,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564718/wwmgavddmslbkudxwybf.webp,true
"""6707ce44e56a56a914e3a926""",harina,leudante ultra refinada,pureza,1kg,1290,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564804/ob0alq4rl9fg3tkk7sj3.webp,true
"""6707cea9e56a56a914e3a927""",harina,pizzas caseras con masa madre,pureza,1kg,1770,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564904/qtzbwauwvs2t2gvziwnl.webp,true
"""6707cef3e56a56a914e3a928""",harina,000,cañuelas,1kg,1230,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728564979/br0orfqdk71a4tzs9v6o.webp,true
"""6707d145e56a56a914e3a929""",cafe mix,cortado,la virginia,125g,2850,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728565572/sndqbywyqgn3blpmvuqd.webp,true
"""6707d17ce56a56a914e3a92a""",cafe mix,cappuccino dulce de leche,la virginia,155g,3450,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728565628/ibh6u5gpr7lywxekrwzh.webp,true
"""6707d57e111356440263cbcc""",cafe mix,latte,la virginia,125g,2850,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728566653/whmwqgeiuec0wyhoqzkr.webp,true
"""6707d5b1111356440263cbcd""",cafe mix,cappuccino mousse,la virginia,155g,3450,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728566705/nweyigkpsoenzctrb8b4.webp,true
"""6707d5d1111356440263cbce""",cafe mix,cappuccino tradicional,la virginia,125g,2700,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728566737/dklzzeguv1fl4wljlqs5.webp,true
"""6707d5e8111356440263cbcf""",cafe mix,cappuccino vainilla,la virginia,155g,3450,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728566759/a1bs3gg7eeegv9kdvf1h.webp,true
"""670d1ee1111356440263cbd0""",vodka,wild berries,sernova,700ml,6700,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913121/ut3w73owgqsxsg3tnqcn.webp,true
"""670d1eff111356440263cbd1""",vodka,apple,sernova,700ml,6700,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913151/oe5wons2mvc0mwn32d9a.webp,true
"""670d1fc1111356440263cbd2""",quitamanchas,liquido,vanish,400ml,1000,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913345/wu9ucizuly1wndzt0bhl.webp,true
"""670d2028111356440263cbd3""",suavizante,violetas,vivere,900ml,2450,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913448/xg9reojfyczurkbqlg6c.webp,true
"""670d20bf111356440263cbd4""",energizante,manzana,gatorade,500cc,1500,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913598/n82hw86alwpqzoxxnd1h.webp,true
"""670d20cb111356440263cbd5""",energizante,naranja,gatorade,500cc,1500,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913610/ik1g3e7uqwytehfwfr2f.webp,true
"""670d20de111356440263cbd6""",energizante,frutos tropicales,gatorade,500cc,1500,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913629/xsnggtd5amduj4aayw3z.webp,true
"""670d20e7111356440263cbd7""",energizante,uva,gatorade,500cc,1500,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913639/ztwz6cmauzjtjcyhjovj.webp,true
"""670d2132111356440263cbd8""",energizante,naranja,gatorade,1.25lts,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913713/hnocuw37vnqvhxooag29.webp,true
"""670d2141111356440263cbd9""",energizante,frutas tropicales,gatorade,1.25lts,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913728/pc5960vqhi65oin1rs1o.webp,true
"""670d215f111356440263cbda""",energizante,manzana,gatorade,1.25lts,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913758/fsgulx0q3enr31gdzsk6.webp,true
"""670d2171111356440263cbdb""",energizante,cool blue,gatorade,1.25lts,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728913776/wkqmthfums60hhrhij7v.webp,true
"""670d230f111356440263cbdc""",vino,cabernet suavignon,uno,750cc,9900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728914191/odr4uyb7kfa8jye4spfh.webp,true
"""670d2323111356440263cbdd""",vino,chardonnay,uno,750cc,9900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728914210/hl1ypbskylbl0h67tfdl.webp,true
"""670d232e111356440263cbde""",vino,malbec,uno,750cc,9900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728914221/huhqczclhbpxdhdiutho.webp,true
"""670d233a111356440263cbdf""",vino,red blend,uno,750cc,9900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728914233/kmghzk9b9yxdaggkmrig.webp,true
"""670d2348111356440263cbe0""",vino,rose,uno,750cc,9900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1728914248/lnpgbdctpr4kgzpvpfbz.webp,true
"""6720f0697af30fcf2670ba3c""",vino,tinto,viñas de balbo,1.25lt,2900,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730211945/a9u1mwfbjw8byxir98wc.webp,true
"""6720f0da7af30fcf2670ba3d""",trapo,de piso,,1 unidad,660,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212057/evymimswusdadr4msttu.webp,true
"""6720f1117af30fcf2670ba3e""",fideos,tirabuzon,la providencia,500gr,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212112/vcflksi1qbnp1mk2i3oy.webp,true
"""6720f1277af30fcf2670ba3f""",fideos,tallarin,la providencia,500gr,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212135/gimy1w2uv9doc0uhcdkp.webp,true
"""6720f1387af30fcf2670ba40""",fideos,spaghetti,la providencia,500gr,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212151/myxrn2ysq13sqlmjjhth.webp,true
"""6720f14e7af30fcf2670ba41""",fideos,rigatti,la providencia,500gr,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212174/mmwbxywgaw4ohzza5sg0.webp,true
"""6720f20d7af30fcf2670ba42""",fideos,nido cabello de angel,la providencia,500gr,1550,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212365/xpka8lgxii9l25x2vscw.webp,true
"""6720f2217af30fcf2670ba43""",fideos,municion,la providencia,500gr,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212385/lu3i0higm8v8qsnkq1nt.webp,true
"""6720f23a7af30fcf2670ba44""",fideos,mostachol,la providencia,500gr,1100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212410/pn6uyymtm2prtcxqtbkw.webp,true
"""6720f2657af30fcf2670ba45""",fideos,moños,la providencia,500gr,1550,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730212453/jbrrlihvbj2hhpn65of5.webp,true
"""6720f4977af30fcf2670ba47""",vermouth,cinzano,rosso,950ml,5600,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213014/xqqpest6xscnqfmxylfy.webp,true
"""6720f4ea7af30fcf2670ba48""",vino,malbec,zorro salvaje,750cc,4200,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213098/ahxv3vxsp7oy7h9rkaqi.webp,true
"""6720f5307af30fcf2670ba49""",vodka,smirnoff,green apple,700ml,7750,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213168/frxuph8caxclnoibhawh.webp,true
"""6720f5707af30fcf2670ba4a""",vodka,clasico,smirnoff,700ml,7750,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213232/kcuvilegoct9vspuepke.webp,true
"""6720f5897af30fcf2670ba4b""",vodka,raspberry,smirnoff,700ml,7750,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213256/wbqpu11lxszjlp4d9bck.webp,true
"""6720f5da7af30fcf2670ba4c""",vodka,watermelon,smirnoff,700ml,7750,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213338/unwap9ybfjs7oarief17.webp,true
"""6720f62c7af30fcf2670ba4d""",vermouth,blanco,cinzano,950ml,5600,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213419/uxv1umm8hf5ekgp03in3.webp,true
"""6720f72a7af30fcf2670ba4e""",hamburguesas,finitas,paty,"2 unidades ",1390,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213673/kjua5fmcod34zefshse3.webp,true
"""6720f7bb7af30fcf2670ba4f""",hamburguesas,clasico,paty,4 unidades,4600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213819/zfejzu2a6otddymxxsab.webp,true
"""6720f8407af30fcf2670ba50""",hamburguesas,clasico,paty,2 unidades,2050,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213951/pxvvuiwloysg1jqroxt6.webp,true
"""6720f86b7af30fcf2670ba51""",hamburguesas,super,paty,2 unidades,3050,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730213994/unkpvo3hp889fdckbjhr.webp,true
"""6720f8a57af30fcf2670ba52""",hamburguesas,express,paty,4 unidades,2900,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730214052/wbqgl2jz1x0ran9emmiy.webp,true
"""6720f9237af30fcf2670ba53""",prepiza,,veneziana,2 unidades,1780,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730214179/uychdy9ypuwnvh6giaa7.webp,true
"""67238ea57af30fcf2670ba54""","galleta ",con  salvado,"9 de oro ",420g,600,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730383524/mfrflxgprqwr62fff4hd.webp,true
"""67238eb97af30fcf2670ba55""","galleta ",clasicas,"9 de oro ",420g,800,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730383544/gsijwhqvzsifpyp0nrey.webp,true
"""67238ec27af30fcf2670ba56""","galleta ",azucaradas,"9 de oro ",420g,800,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730383553/zagnu0tl87clmyk1eeio.webp,true
"""67238ece7af30fcf2670ba57""","galleta ",agridulces,"9 de oro ",420g,800,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730383566/ll2aw86pk7i9tqpjgd7t.webp,true
"""67238ee17af30fcf2670ba58""","galleta ",granola,"9 de oro ",420g,750,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730383584/oavosjhepdckkw8o9qsh.webp,true
"""67238fe07af30fcf2670ba59""",cacao,en polvo,chocolino,180gr,1450,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1730383839/sm3pjs7p11ntm3ndrkfo.webp,true
